startdate,eventid,domainid,siteid,plotid,subplotid,nestedsubplotid,tagid,individualid,vstid,pointid,stemdistance,stemazimuth,supportingstemtagid,previouslytaggedas,taxonid,identificationqualifier,remarks,measuredby,recordedby
2018-01-30,vst_JERC_2017,D03,JERC,JERC_066,39,,07485,NEON.PLA.D03.JERC.07485,VST.JERC.07485.2017,,,,,,SAAL5,,Tag moved to nonqualifying live stem 20180131.,dbyerley@field-ops.org,jmiller@battelleecology.org
2018-01-30,vst_JERC_2017,D03,JERC,JERC_066,39,,07486,NEON.PLA.D03.JERC.07486,VST.JERC.07486.2017,,,,,,SAAL5,,Tag moved to nonqualifying live stem 20180131.,dbyerley@field-ops.org,jmiller@battelleecology.org
2018-01-31,vst_JERC_2017,D03,JERC,JERC_066,21,,07487,NEON.PLA.D03.JERC.07487,VST.JERC.07487.2017,,,,,,QUFA,,Tag moved to nonqualifying live stem 20180131.,dbyerley@field-ops.org,sknowlden@battelleecology.org
2018-01-31,vst_JERC_2017,D03,JERC,JERC_066,39,,07488,NEON.PLA.D03.JERC.07488,VST.JERC.07488.2017,,,,,,RHCO,,Tag moved to nonqualifying live stem 20180131.,dbyerley@field-ops.org,sknowlden@battelleecology.org
2018-01-31,vst_JERC_2017,D03,JERC,JERC_066,39,,07489,NEON.PLA.D03.JERC.07489,VST.JERC.07489.2017,,,,,,SAAL5,,Tag moved to nonqualifying live stem 20180131.,dbyerley@field-ops.org,sknowlden@battelleecology.org
2018-01-30,vst_JERC_2017,D03,JERC,JERC_066,39,,07490,NEON.PLA.D03.JERC.07490,VST.JERC.07490.2017,,,,,,RHCO,,Tag moved to nonqualifying live stem 20180131.,dbyerley@field-ops.org,sknowlden@battelleecology.org
2018-01-30,vst_JERC_2017,D03,JERC,JERC_066,39,,07491,NEON.PLA.D03.JERC.07491,VST.JERC.07491.2017,,,,,,SAAL5,,Tag moved to nonqualifying live stem 20180131.,dbyerley@field-ops.org,jmiller@battelleecology.org
2018-01-30,vst_JERC_2017,D03,JERC,JERC_066,39,,07492,NEON.PLA.D03.JERC.07492,VST.JERC.07492.2017,,,,,,DIVI5,,"Multistem ",dbyerley@field-ops.org,jmiller@battelleecology.org
2018-01-30,vst_JERC_2017,D03,JERC,JERC_066,39,,07493,NEON.PLA.D03.JERC.07493,VST.JERC.07493.2017,,,,,,RHCO,,Tag moved to nonqualifying live stem 20180131.,dbyerley@field-ops.org,jmiller@battelleecology.org
2018-01-30,vst_JERC_2017,D03,JERC,JERC_066,39,,07494,NEON.PLA.D03.JERC.07494,VST.JERC.07494.2017,,,,,,SAAL5,,Tag moved to nonqualifying live stem 20180131.,dbyerley@field-ops.org,jmiller@battelleecology.org
2018-01-30,vst_JERC_2017,D03,JERC,JERC_066,39,,07495,NEON.PLA.D03.JERC.07495,VST.JERC.07495.2017,,,,,,DIVI5,,,dbyerley@field-ops.org,jmiller@battelleecology.org
2018-01-30,vst_JERC_2017,D03,JERC,JERC_066,39,,07496,NEON.PLA.D03.JERC.07496,VST.JERC.07496.2017,,,,,,RHCO,,Tag moved to nonqualifying live stem 20180131.,dbyerley@field-ops.org,jmiller@battelleecology.org
2018-01-30,vst_JERC_2017,D03,JERC,JERC_066,39,,07497,NEON.PLA.D03.JERC.07497,VST.JERC.07497.2017,,,,,,SAAL5,,Tag moved to nonqualifying live stem 20180131.,dbyerley@field-ops.org,jmiller@battelleecology.org
2018-01-30,vst_JERC_2017,D03,JERC,JERC_066,39,,07498,NEON.PLA.D03.JERC.07498,VST.JERC.07498.2017,,,,,,DIVI5,,Tag moved to nonqualifying live stem 20180131.,dbyerley@field-ops.org,jmiller@battelleecology.org
2018-01-30,vst_JERC_2017,D03,JERC,JERC_066,39,,07499,NEON.PLA.D03.JERC.07499,VST.JERC.07499.2017,,,,,,SAAL5,,Tag moved to nonqualifying live stem 20180131.,dbyerley@field-ops.org,jmiller@battelleecology.org
2018-01-30,vst_JERC_2017,D03,JERC,JERC_066,39,,07500,NEON.PLA.D03.JERC.07500,VST.JERC.07500.2017,,,,,,DIVI5,,Tag moved to nonqualifying live stem 20180131.,dbyerley@field-ops.org,jmiller@battelleecology.org
2018-02-14,vst_JERC_2017,D03,JERC,JERC_065,23,4,07501,NEON.PLA.D03.JERC.07501,VST.JERC.07501.2017,,,,,,QUMA6,,Tag put on live non-qualifying stem. 2018,mkerstein@neoninc.org,Avazquez@battelleecology.org
2018-02-14,vst_JERC_2017,D03,JERC,JERC_065,23,4,07502,NEON.PLA.D03.JERC.07502,VST.JERC.07502.2017,,,,,,QUMA6,,Insect galls,mkerstein@neoninc.org,Avazquez@battelleecology.org
2018-02-14,vst_JERC_2017,D03,JERC,JERC_065,23,4,07503,NEON.PLA.D03.JERC.07503,VST.JERC.07503.2017,,,,,,QUMA6,,,mkerstein@neoninc.org,Avazquez@battelleecology.org
2018-02-14,vst_JERC_2017,D03,JERC,JERC_065,23,4,07504,NEON.PLA.D03.JERC.07504,VST.JERC.07504.2017,,,,,,QUMA6,,,mkerstein@neoninc.org,Avazquez@battelleecology.org
2018-02-14,vst_JERC_2017,D03,JERC,JERC_065,23,4,07505,NEON.PLA.D03.JERC.07505,VST.JERC.07505.2017,,,,,,QUMA6,,Insect galls. 2018,mkerstein@neoninc.org,Avazquez@battelleecology.org
2018-02-14,vst_JERC_2017,D03,JERC,JERC_065,23,4,07506,NEON.PLA.D03.JERC.07506,VST.JERC.07506.2017,,,,,,QUMA6,,,mkerstein@neoninc.org,Avazquez@battelleecology.org
2018-02-14,vst_JERC_2017,D03,JERC,JERC_065,23,4,07507,NEON.PLA.D03.JERC.07507,VST.JERC.07507.2017,,,,,,QUMA6,,,mkerstein@neoninc.org,Avazquez@battelleecology.org
2018-02-14,vst_JERC_2017,D03,JERC,JERC_065,23,4,07508,NEON.PLA.D03.JERC.07508,VST.JERC.07508.2017,,,,,,QUIN,,Close to 3199 but measured separately. 2018,mkerstein@neoninc.org,Avazquez@battelleecology.org
2018-02-14,vst_JERC_2017,D03,JERC,JERC_065,23,4,07509,NEON.PLA.D03.JERC.07509,VST.JERC.07509.2017,,,,,,QUMA6,,,mkerstein@neoninc.org,Avazquez@battelleecology.org
2018-02-14,vst_JERC_2017,D03,JERC,JERC_065,23,4,07510,NEON.PLA.D03.JERC.07510,VST.JERC.07510.2017,,,,,,QUIN,,,mkerstein@neoninc.org,Avazquez@battelleecology.org
2018-02-14,vst_JERC_2017,D03,JERC,JERC_065,23,4,07511,NEON.PLA.D03.JERC.07511,VST.JERC.07511.2017,,,,,,QUIN,,Multiple stems.  2018,mkerstein@neoninc.org,Avazquez@battelleecology.org
2018-02-14,vst_JERC_2017,D03,JERC,JERC_065,23,4,07512,NEON.PLA.D03.JERC.07512,VST.JERC.07512.2017,,,,,,RHCO,,,mkerstein@neoninc.org,Avazquez@battelleecology.org
2018-02-14,vst_JERC_2017,D03,JERC,JERC_065,23,4,07513,NEON.PLA.D03.JERC.07513,VST.JERC.07513.2017,,,,,,RHCO,,,mkerstein@neoninc.org,Avazquez@battelleecology.org
2018-02-14,vst_JERC_2017,D03,JERC,JERC_065,23,4,07514,NEON.PLA.D03.JERC.07514,VST.JERC.07514.2017,,,,,,QUMA6,,Close proximity to 7515.   2018,mkerstein@neoninc.org,Avazquez@battelleecology.org
2018-02-14,vst_JERC_2017,D03,JERC,JERC_065,23,4,07515,NEON.PLA.D03.JERC.07515,VST.JERC.07515.2017,,,,,,QUMA6,,,mkerstein@neoninc.org,Avazquez@battelleecology.org
2018-02-14,vst_JERC_2017,D03,JERC,JERC_065,23,4,07516,NEON.PLA.D03.JERC.07516,VST.JERC.07516.2017,,,,,,QUMA6,,,mkerstein@neoninc.org,Avazquez@battelleecology.org
2018-02-14,vst_JERC_2017,D03,JERC,JERC_065,23,4,07517,NEON.PLA.D03.JERC.07517,VST.JERC.07517.2017,,,,,,QUMA6,,,mkerstein@neoninc.org,Avazquez@battelleecology.org
2018-02-14,vst_JERC_2017,D03,JERC,JERC_065,23,4,07518,NEON.PLA.D03.JERC.07518,VST.JERC.07518.2017,,,,,,QUMA6,,,mkerstein@neoninc.org,Avazquez@battelleecology.org
2018-02-14,vst_JERC_2017,D03,JERC,JERC_065,23,4,07519,NEON.PLA.D03.JERC.07519,VST.JERC.07519.2017,,,,,,QUMA6,,Close proximity to tag 3800,mkerstein@neoninc.org,Avazquez@battelleecology.org
2018-02-14,vst_JERC_2017,D03,JERC,JERC_065,23,4,07520,NEON.PLA.D03.JERC.07520,VST.JERC.07520.2017,,,,,,DIVI5,,,mkerstein@neoninc.org,Avazquez@battelleecology.org
2018-02-14,vst_JERC_2017,D03,JERC,JERC_065,23,4,07521,NEON.PLA.D03.JERC.07521,VST.JERC.07521.2017,,,,,,DIVI5,,,mkerstein@neoninc.org,Avazquez@battelleecology.org
2018-02-14,vst_JERC_2017,D03,JERC,JERC_065,39,3,07522,NEON.PLA.D03.JERC.07522,VST.JERC.07522.2017,,,,,,QUMA6,,,jlewis@battelleecology.org,kmartin@battelleecology.org
2018-02-14,vst_JERC_2017,D03,JERC,JERC_065,39,3,07523,NEON.PLA.D03.JERC.07523,VST.JERC.07523.2017,,,,,,QUMA6,,,jlewis@battelleecology.org,kmartin@battelleecology.org
2018-02-14,vst_JERC_2017,D03,JERC,JERC_065,39,3,07524,NEON.PLA.D03.JERC.07524,VST.JERC.07524.2017,,,,,,QUMA6,,,jlewis@battelleecology.org,kmartin@battelleecology.org
2018-02-14,vst_JERC_2017,D03,JERC,JERC_065,39,3,07525,NEON.PLA.D03.JERC.07525,VST.JERC.07525.2017,,,,,,QUMA6,,,jlewis@battelleecology.org,kmartin@battelleecology.org
2018-02-14,vst_JERC_2017,D03,JERC,JERC_065,39,3,07526,NEON.PLA.D03.JERC.07526,VST.JERC.07526.2017,,,,,,QUMA6,,,jlewis@battelleecology.org,kmartin@battelleecology.org
2018-02-14,vst_JERC_2017,D03,JERC,JERC_065,39,3,07527,NEON.PLA.D03.JERC.07527,VST.JERC.07527.2017,,,,,,CRATASPP,,,jlewis@battelleecology.org,kmartin@battelleecology.org
2018-02-14,vst_JERC_2017,D03,JERC,JERC_065,39,3,07528,NEON.PLA.D03.JERC.07528,VST.JERC.07528.2017,,,,,,QUMA6,,,jlewis@battelleecology.org,kmartin@battelleecology.org
2018-02-14,vst_JERC_2017,D03,JERC,JERC_065,39,3,07529,NEON.PLA.D03.JERC.07529,VST.JERC.07529.2017,,,,,,QUMA6,,,jlewis@battelleecology.org,kmartin@battelleecology.org
2018-02-14,vst_JERC_2017,D03,JERC,JERC_065,39,3,07530,NEON.PLA.D03.JERC.07530,VST.JERC.07530.2017,,,,,,QUMA6,cf. species,,jlewis@battelleecology.org,kmartin@battelleecology.org
2018-02-14,vst_JERC_2017,D03,JERC,JERC_065,39,3,07531,NEON.PLA.D03.JERC.07531,VST.JERC.07531.2017,,,,,,QUMA6,,,jlewis@battelleecology.org,kmartin@battelleecology.org
2018-02-14,vst_JERC_2017,D03,JERC,JERC_065,39,3,07532,NEON.PLA.D03.JERC.07532,VST.JERC.07532.2017,,,,,,QUMA6,,,jlewis@battelleecology.org,kmartin@battelleecology.org
2018-02-14,vst_JERC_2017,D03,JERC,JERC_065,39,3,07533,NEON.PLA.D03.JERC.07533,VST.JERC.07533.2017,,,,,,QUMA6,,Tag moved to live non qualifying stem 20180214.,jlewis@battelleecology.org,kmartin@battelleecology.org
2018-02-14,vst_JERC_2017,D03,JERC,JERC_065,39,3,07534,NEON.PLA.D03.JERC.07534,VST.JERC.07534.2017,,,,,,QUMA6,,Tag moved to live non qualifying stem 20180214.,jlewis@battelleecology.org,kmartin@battelleecology.org
2018-02-14,vst_JERC_2017,D03,JERC,JERC_065,39,3,07535,NEON.PLA.D03.JERC.07535,VST.JERC.07535.2017,,,,,,QUMA6,,,jlewis@battelleecology.org,kmartin@battelleecology.org
2018-02-14,vst_JERC_2017,D03,JERC,JERC_065,39,3,07536,NEON.PLA.D03.JERC.07536,VST.JERC.07536.2017,,,,,,QUIN,,Tag moved to live non qualifying stem 20180214.,jlewis@battelleecology.org,kmartin@battelleecology.org
2018-02-14,vst_JERC_2017,D03,JERC,JERC_065,39,3,07537,NEON.PLA.D03.JERC.07537,VST.JERC.07537.2017,,,,,,QUMA6,,,jlewis@battelleecology.org,kmartin@battelleecology.org
2018-02-14,vst_JERC_2017,D03,JERC,JERC_065,39,3,07538,NEON.PLA.D03.JERC.07538,VST.JERC.07538.2017,,,,,,QUMA6,,,jlewis@battelleecology.org,kmartin@battelleecology.org
2018-02-14,vst_JERC_2017,D03,JERC,JERC_065,39,3,07539,NEON.PLA.D03.JERC.07539,VST.JERC.07539.2017,,,,,,QUMA6,,,jlewis@battelleecology.org,kmartin@battelleecology.org
2018-02-14,vst_JERC_2017,D03,JERC,JERC_065,39,3,07540,NEON.PLA.D03.JERC.07540,VST.JERC.07540.2017,,,,,,QUMA6,,Tag moved to live non qualifying stem 20180214.,jlewis@battelleecology.org,kmartin@battelleecology.org
2018-02-14,vst_JERC_2017,D03,JERC,JERC_065,39,3,07541,NEON.PLA.D03.JERC.07541,VST.JERC.07541.2017,,,,,,QULA3,,,jlewis@battelleecology.org,kmartin@battelleecology.org
2018-02-14,vst_JERC_2017,D03,JERC,JERC_065,39,3,07542,NEON.PLA.D03.JERC.07542,VST.JERC.07542.2017,,,,,,QUIN,,,jlewis@battelleecology.org,kmartin@battelleecology.org
2018-02-14,vst_JERC_2017,D03,JERC,JERC_065,39,3,07543,NEON.PLA.D03.JERC.07543,VST.JERC.07543.2017,,,,,,QUIN,,,jlewis@battelleecology.org,kmartin@battelleecology.org
2018-02-14,vst_JERC_2017,D03,JERC,JERC_065,39,3,07544,NEON.PLA.D03.JERC.07544,VST.JERC.07544.2017,,,,,,QUIN,,,jlewis@battelleecology.org,kmartin@battelleecology.org
2018-02-14,vst_JERC_2017,D03,JERC,JERC_065,39,1,07545,NEON.PLA.D03.JERC.07545,VST.JERC.07545.2017,,,,,,QUMA6,,,jlewis@battelleecology.org,kmartin@battelleecology.org
2018-02-14,vst_JERC_2017,D03,JERC,JERC_065,39,1,07546,NEON.PLA.D03.JERC.07546,VST.JERC.07546.2017,,,,,,QUIN,,,jlewis@battelleecology.org,kmartin@battelleecology.org
2018-02-15,vst_JERC_2017,D03,JERC,JERC_063,23,2,07547,NEON.PLA.D03.JERC.07547,VST.JERC.07547.2017,,,,,,RHCO,,,kmartin@battelleecology.org,mkerstein@neoninc.org
2018-02-15,vst_JERC_2017,D03,JERC,JERC_063,23,2,07548,NEON.PLA.D03.JERC.07548,VST.JERC.07548.2017,,,,,,RHCO,,,kmartin@battelleecology.org,mkerstein@neoninc.org
2018-02-15,vst_JERC_2017,D03,JERC,JERC_063,23,2,07549,NEON.PLA.D03.JERC.07549,VST.JERC.07549.2017,,,,,,QUMA6,,Tag moved to living non-qualifying stem,kmartin@battelleecology.org,mkerstein@neoninc.org
2018-02-15,vst_JERC_2017,D03,JERC,JERC_063,23,2,07550,NEON.PLA.D03.JERC.07550,VST.JERC.07550.2017,,,,,,QUMA6,,Tag moved to living non-qualifying stem,kmartin@battelleecology.org,mkerstein@neoninc.org
2018-02-15,vst_JERC_2017,D03,JERC,JERC_063,23,2,07551,NEON.PLA.D03.JERC.07551,VST.JERC.07551.2017,,,,,,QUIN,,,kmartin@battelleecology.org,mkerstein@neoninc.org
2018-02-15,vst_JERC_2017,D03,JERC,JERC_063,23,2,07552,NEON.PLA.D03.JERC.07552,VST.JERC.07552.2017,,,,,,QUFA,,Growing intermingled with Q. incana. Tag moved to living non-qualifying stem 2017.,kmartin@battelleecology.org,mkerstein@neoninc.org
2018-02-15,vst_JERC_2017,D03,JERC,JERC_063,23,2,07553,NEON.PLA.D03.JERC.07553,VST.JERC.07553.2017,,,,,,QUFA,,Very close to but measured separately from 5976. Tag moved to living non-qualifying stem 2017.,kmartin@battelleecology.org,mkerstein@neoninc.org
2018-02-15,vst_JERC_2017,D03,JERC,JERC_063,,,07554,NEON.PLA.D03.JERC.07554,VST.JERC.07554.2017,,,,,,QUFA,,Tag moved to living non-qualifying stem 2017.,kmartin@battelleecology.org,mkerstein@neoninc.org
2018-02-15,vst_JERC_2017,D03,JERC,JERC_063,23,2,07555,NEON.PLA.D03.JERC.07555,VST.JERC.07555.2017,,,,,,QUMA6,,Tag moved to living non-qualifying stem 2017.,kmartin@battelleecology.org,mkerstein@neoninc.org
2018-02-15,vst_JERC_2017,D03,JERC,JERC_063,23,2,07556,NEON.PLA.D03.JERC.07556,VST.JERC.07556.2017,,,,,,QUMA6,,Tag moved to living non-qualifying stem 2017.,kmartin@battelleecology.org,mkerstein@neoninc.org
2018-02-15,vst_JERC_2017,D03,JERC,JERC_063,23,4,07557,NEON.PLA.D03.JERC.07557,VST.JERC.07557.2017,,,,,,RHCO,,Tag moved to living non-qualifying stem 2017.,kmartin@battelleecology.org,mkerstein@neoninc.org
2018-02-15,vst_JERC_2017,D03,JERC,JERC_063,23,4,07558,NEON.PLA.D03.JERC.07558,VST.JERC.07558.2017,,,,,,SAAL5,,Tag moved to living non-qualifying stem 2017.,kmartin@battelleecology.org,mkerstein@neoninc.org
2018-02-15,vst_JERC_2017,D03,JERC,JERC_063,23,4,07559,NEON.PLA.D03.JERC.07559,VST.JERC.07559.2017,,,,,,SAAL5,,,kmartin@battelleecology.org,mkerstein@neoninc.org
2018-02-15,vst_JERC_2017,D03,JERC,JERC_063,23,4,07560,NEON.PLA.D03.JERC.07560,VST.JERC.07560.2017,,,,,,CRATASPP,,Tag moved to living non-qualifying stem 2017.,kmartin@battelleecology.org,mkerstein@neoninc.org
2018-02-13,vst_JERC_2017,D03,JERC,JERC_060,23,2,07601,NEON.PLA.D03.JERC.07601,VST.JERC.07601.2017,,,,,,DIVI5,,,kmartin@battelleecology.org,mkerstein@neoninc.org
2018-02-14,vst_JERC_2017,D03,JERC,JERC_065,39,1,07602,NEON.PLA.D03.JERC.07602,VST.JERC.07602.2017,,,,,,QULA2,,Tag moved to live non qualifying stem 20180214.,jlewis@battelleecology.org,kmartin@battelleecology.org
2018-02-14,vst_JERC_2017,D03,JERC,JERC_065,39,1,07603,NEON.PLA.D03.JERC.07603,VST.JERC.07603.2017,,,,,,QUIN,,,jlewis@battelleecology.org,kmartin@battelleecology.org
2018-02-14,vst_JERC_2017,D03,JERC,JERC_065,39,1,07604,NEON.PLA.D03.JERC.07604,VST.JERC.07604.2017,,,,,,QUMA6,cf. species,,jlewis@battelleecology.org,kmartin@battelleecology.org
2018-02-14,vst_JERC_2017,D03,JERC,JERC_065,39,1,07605,NEON.PLA.D03.JERC.07605,VST.JERC.07605.2017,,,,,,QUMA6,,,jlewis@battelleecology.org,kmartin@battelleecology.org
2018-02-14,vst_JERC_2017,D03,JERC,JERC_065,23,4,07606,NEON.PLA.D03.JERC.07606,VST.JERC.07606.2017,,,,,,QUIN,,Close proximity to tag 3213.  2018,mkerstein@neoninc.org,Avazquez@battelleecology.org
2018-02-14,vst_JERC_2017,D03,JERC,JERC_065,39,1,07607,NEON.PLA.D03.JERC.07607,VST.JERC.07607.2017,,,,,,QUMA6,,Tag moved to live non qualifying stem 20180214.,jlewis@battelleecology.org,kmartin@battelleecology.org
2018-02-14,vst_JERC_2017,D03,JERC,JERC_065,23,2,07608,NEON.PLA.D03.JERC.07608,VST.JERC.07608.2017,,,,,,QUIN,,Tag put on live non-qualifying stem. 2018,mkerstein@neoninc.org,Avazquez@battelleecology.org
2018-02-14,vst_JERC_2017,D03,JERC,JERC_065,23,2,07609,NEON.PLA.D03.JERC.07609,VST.JERC.07609.2017,,,,,,QUIN,,,mkerstein@neoninc.org,Avazquez@battelleecology.org
2018-02-13,vst_JERC_2017,D03,JERC,JERC_060,23,2,07610,NEON.PLA.D03.JERC.07610,VST.JERC.07610.2017,,,,,,QUFA,,,kmartin@battelleecology.org,mkerstein@neoninc.org
2018-02-13,vst_JERC_2017,D03,JERC,JERC_060,23,2,07611,NEON.PLA.D03.JERC.07611,VST.JERC.07611.2017,,,,,,QUFA,,,kmartin@battelleecology.org,mkerstein@neoninc.org
2018-02-13,vst_JERC_2017,D03,JERC,JERC_060,23,2,07612,NEON.PLA.D03.JERC.07612,VST.JERC.07612.2017,,,,,,QUFA,,,kmartin@battelleecology.org,mkerstein@neoninc.org
2018-02-13,vst_JERC_2017,D03,JERC,JERC_060,23,2,07613,NEON.PLA.D03.JERC.07613,VST.JERC.07613.2017,,,,,,QUHE2,cf. species,,kmartin@battelleecology.org,mkerstein@neoninc.org
2018-02-13,vst_JERC_2017,D03,JERC,JERC_060,23,2,07614,NEON.PLA.D03.JERC.07614,VST.JERC.07614.2017,,,,,,CRATASPP,,Tag put on live non-qualifying stem,kmartin@battelleecology.org,mkerstein@neoninc.org
2018-02-13,vst_JERC_2017,D03,JERC,JERC_060,23,2,07615,NEON.PLA.D03.JERC.07615,VST.JERC.07615.2017,,,,,,QUNI,cf. species,,kmartin@battelleecology.org,mkerstein@neoninc.org
2018-02-13,vst_JERC_2017,D03,JERC,JERC_060,23,2,07616,NEON.PLA.D03.JERC.07616,VST.JERC.07616.2017,,,,,,QUMA6,,,kmartin@battelleecology.org,mkerstein@neoninc.org
2018-02-13,vst_JERC_2017,D03,JERC,JERC_060,23,,07617,NEON.PLA.D03.JERC.07617,VST.JERC.07617.2017,,,,,,VIRO3,cf. species,,kmartin@battelleecology.org,mkerstein@neoninc.org
2018-02-13,vst_JERC_2017,D03,JERC,JERC_060,23,2,07618,NEON.PLA.D03.JERC.07618,VST.JERC.07618.2017,,,,,,DIVI5,,Tag moved to live non-qualifying stem,kmartin@battelleecology.org,mkerstein@neoninc.org
2018-02-13,vst_JERC_2017,D03,JERC,JERC_060,23,2,07619,NEON.PLA.D03.JERC.07619,VST.JERC.07619.2017,,,,,,SAAL5,,,kmartin@battelleecology.org,mkerstein@neoninc.org
2018-02-13,vst_JERC_2017,D03,JERC,JERC_060,23,2,07620,NEON.PLA.D03.JERC.07620,VST.JERC.07620.2017,,,,,,VAAR,cf. species,,kmartin@battelleecology.org,mkerstein@neoninc.org
2018-02-13,vst_JERC_2017,D03,JERC,JERC_060,23,2,07621,NEON.PLA.D03.JERC.07621,VST.JERC.07621.2017,,,,,,SAAL5,,,kmartin@battelleecology.org,mkerstein@neoninc.org
2018-02-13,vst_JERC_2017,D03,JERC,JERC_060,23,2,07622,NEON.PLA.D03.JERC.07622,VST.JERC.07622.2017,,,,,,VAAR,,,kmartin@battelleecology.org,mkerstein@neoninc.org
2018-02-13,vst_JERC_2017,D03,JERC,JERC_060,23,2,07623,NEON.PLA.D03.JERC.07623,VST.JERC.07623.2017,,,,,,VAAR,,,kmartin@battelleecology.org,mkerstein@neoninc.org
2018-02-13,vst_JERC_2017,D03,JERC,JERC_060,23,2,07624,NEON.PLA.D03.JERC.07624,VST.JERC.07624.2017,,,,,,SAAL5,,,kmartin@battelleecology.org,mkerstein@neoninc.org
2018-02-13,vst_JERC_2017,D03,JERC,JERC_060,23,2,07625,NEON.PLA.D03.JERC.07625,VST.JERC.07625.2017,,,,,,VAAR,cf. species,,kmartin@battelleecology.org,mkerstein@neoninc.org
2018-02-13,vst_JERC_2017,D03,JERC,JERC_060,23,2,07626,NEON.PLA.D03.JERC.07626,VST.JERC.07626.2017,,,,,,SAAL5,,In middle of a prunus cluster,kmartin@battelleecology.org,mkerstein@neoninc.org
2018-02-13,vst_JERC_2017,D03,JERC,JERC_060,23,2,07627,NEON.PLA.D03.JERC.07627,VST.JERC.07627.2017,,,,,,QUFA,,,kmartin@battelleecology.org,mkerstein@neoninc.org
2018-02-13,vst_JERC_2017,D03,JERC,JERC_060,23,2,07628,NEON.PLA.D03.JERC.07628,VST.JERC.07628.2017,,,,,,VAAR,cf. species,,kmartin@battelleecology.org,mkerstein@neoninc.org
2018-02-13,vst_JERC_2017,D03,JERC,JERC_060,23,2,07629,NEON.PLA.D03.JERC.07629,VST.JERC.07629.2017,,,,,,SAAL5,,In a cluster of prunus 2018,kmartin@battelleecology.org,mkerstein@neoninc.org
2018-02-13,vst_JERC_2017,D03,JERC,JERC_060,23,2,07630,NEON.PLA.D03.JERC.07630,VST.JERC.07630.2017,,,,,,SAAL5,,In a cluster of prunus 2018,kmartin@battelleecology.org,mkerstein@neoninc.org
2018-02-13,vst_JERC_2017,D03,JERC,JERC_060,23,2,07631,NEON.PLA.D03.JERC.07631,VST.JERC.07631.2017,,,,,,VAAR,cf. species,,kmartin@battelleecology.org,mkerstein@neoninc.org
2018-02-13,vst_JERC_2017,D03,JERC,JERC_060,23,2,07632,NEON.PLA.D03.JERC.07632,VST.JERC.07632.2017,,,,,,SAAL5,,,kmartin@battelleecology.org,mkerstein@neoninc.org
2018-02-13,vst_JERC_2017,D03,JERC,JERC_060,23,2,07633,NEON.PLA.D03.JERC.07633,VST.JERC.07633.2017,,,,,,LEBI2,cf. species,,kmartin@battelleecology.org,mkerstein@neoninc.org
2018-02-13,vst_JERC_2017,D03,JERC,JERC_060,23,2,07634,NEON.PLA.D03.JERC.07634,VST.JERC.07634.2017,,,,,,LEBI2,cf. species,,kmartin@battelleecology.org,mkerstein@neoninc.org
2018-02-13,vst_JERC_2017,D03,JERC,JERC_060,23,2,07635,NEON.PLA.D03.JERC.07635,VST.JERC.07635.2017,,,,,,RHCO,,,kmartin@battelleecology.org,mkerstein@neoninc.org
2018-02-13,vst_JERC_2017,D03,JERC,JERC_060,23,2,07636,NEON.PLA.D03.JERC.07636,VST.JERC.07636.2017,,,,,,VAAR,,At base of tag 7633. 2018,kmartin@battelleecology.org,mkerstein@neoninc.org
2018-02-13,vst_JERC_2017,D03,JERC,JERC_060,23,2,07637,NEON.PLA.D03.JERC.07637,VST.JERC.07637.2017,,,,,,QUMA6,,,kmartin@battelleecology.org,mkerstein@neoninc.org
2018-02-13,vst_JERC_2017,D03,JERC,JERC_060,23,2,07638,NEON.PLA.D03.JERC.07638,VST.JERC.07638.2017,,,,,,LEBI2,cf. species,,kmartin@battelleecology.org,mkerstein@neoninc.org
2018-02-13,vst_JERC_2017,D03,JERC,JERC_060,23,4,07639,NEON.PLA.D03.JERC.07639,VST.JERC.07639.2017,,,,,,DIVI5,,,kmartin@battelleecology.org,mkerstein@neoninc.org
2018-02-13,vst_JERC_2017,D03,JERC,JERC_060,23,4,07640,NEON.PLA.D03.JERC.07640,VST.JERC.07640.2017,,,,,,DIVI5,,,kmartin@battelleecology.org,mkerstein@neoninc.org
2018-02-13,vst_JERC_2017,D03,JERC,JERC_060,23,4,07641,NEON.PLA.D03.JERC.07641,VST.JERC.07641.2017,,,,,,QUERC,,,kmartin@battelleecology.org,mkerstein@neoninc.org
2018-02-13,vst_JERC_2017,D03,JERC,JERC_060,23,4,07642,NEON.PLA.D03.JERC.07642,VST.JERC.07642.2017,,,,,,RHCO,,Tag put on live non-qualifying stem. 2018,kmartin@battelleecology.org,mkerstein@neoninc.org
2018-02-13,vst_JERC_2017,D03,JERC,JERC_060,23,4,07643,NEON.PLA.D03.JERC.07643,VST.JERC.07643.2017,,,,,,QUFA,,Tag put on live non-qualifying stem. 2018,kmartin@battelleecology.org,mkerstein@neoninc.org
2018-02-13,vst_JERC_2017,D03,JERC,JERC_060,23,4,07644,NEON.PLA.D03.JERC.07644,VST.JERC.07644.2017,,,,,,LEBI2,,,kmartin@battelleecology.org,mkerstein@neoninc.org
2018-02-13,vst_JERC_2017,D03,JERC,JERC_060,23,4,07645,NEON.PLA.D03.JERC.07645,VST.JERC.07645.2017,,,,,,DIVI5,,,kmartin@battelleecology.org,mkerstein@neoninc.org
