siteID,plotID,date,subplotID,nestedSubplotID,tagID,stemDiameter,measurementHeight,basalDiameter,basalDiameterHeight,growthForm,stemStatus,VD1height,VD2height,maxCanopyDiameter,ninetyCanopyDiameter,canopyPosition,shrubShape,maxBaseCanopyDiameter,ninetyBaseCanopyDiameter,measuredBy,recordedBy,remarks
JERC,JERC_061,20150922,21,4,4269,1.1,10,,,sap,6,1,0,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,
JERC,JERC_061,20150922,21,4,4270,1,10,,,sap,2,1,0,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,Tag removed
JERC,JERC_061,20150922,21,4,4271,1.3,10,,,sap,2,0.7,0,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,Tag removed
JERC,JERC_061,20150922,21,4,4272,1.2,10,,,sap,2,1.1,0,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,Tag removed
JERC,JERC_061,20150922,21,4,4273,2,10,,,sap,2,0.9,0,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,Tag removed
JERC,JERC_061,20150922,21,4,4274,1.2,10,,,sap,2,0.8,0,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,Tag removed
JERC,JERC_061,20150922,21,4,4276,1.1,10,,,sap,2,0.8,0,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,Tag removed
JERC,JERC_061,20150922,21,4,4277,1.5,10,,,sap,6,1,0,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,
JERC,JERC_061,20150922,21,,5358,39.3,130,,,sbt,1,20.4,1,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,
JERC,JERC_061,20150922,21,,245,44.3,130,,,sbt,1,28.1,1,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,
JERC,JERC_061,20150922,21,,4250,29.4,130,,,sbt,1,20.5,1,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,
JERC,JERC_061,20150922,21,1,4253,1.1,10,,,sap,6,1.2,0,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,
JERC,JERC_061,20150922,21,1,4254,1.9,10,,,sap,2,1.4,0,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,Tag removed
JERC,JERC_061,20150922,21,1,4255,1.9,10,,,sap,2,0,0,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,Tag removed
JERC,JERC_061,20150922,21,1,4256,1,10,,,sap,2,0.8,0,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,Tag removed
JERC,JERC_061,20150922,21,1,4257,1.2,10,,,sap,2,1,0,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,Tag removed
JERC,JERC_061,20150922,21,1,4258,1.1,10,,,sap,2,0.9,0,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,Tag removed
JERC,JERC_061,20150922,21,1,4259,1.1,10,,,sap,6,1,0,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,
JERC,JERC_061,20150922,21,1,4295,1,10,,,sap,2,0.8,0,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,Tag removed
JERC,JERC_061,20150922,21,1,5336,1.3,10,,,sap,1,0.9,0,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,
JERC,JERC_061,20150922,21,1,5365,1,10,,,sap,1,1.7,0,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,
JERC,JERC_061,20150922,21,1,5351,1.3,10,,,sap,1,1.8,0,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,
JERC,JERC_061,20150922,21,1,5350,1.1,10,,,sap,1,0.9,0,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,
JERC,JERC_061,20150922,21,1,5349,1.5,10,,,sap,1,1.4,0,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,
JERC,JERC_061,20150922,21,4,5348,2,10,,,sap,1,1,0,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,
JERC,JERC_061,20150922,21,4,5347,1.2,10,,,sap,1,0.9,0,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,
JERC,JERC_061,20150922,21,4,5246,1,10,,,sap,1,1,0,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,
JERC,JERC_061,20150922,21,4,5245,1.5,10,,,sap,1,1.1,0,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,
JERC,JERC_061,20150922,21,,4247,42.1,130,,,sbt,1,22,1,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,
JERC,JERC_061,20150922,21,,4246,25.1,130,,,sap,1,13,1,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,
JERC,JERC_061,20150922,21,,4248,50.5,130,,,sbt,1,23.5,0.8,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,
JERC,JERC_061,20150922,21,,4249,23.7,130,,,sbt,6,16.2,0.6,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,
JERC,JERC_061,20150922,23,2,4278,1.1,10,,,sap,6,1.2,0,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,no transcription errors
JERC,JERC_061,20150922,23,2,4279,1.2,10,,,sap,6,1.1,0,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,
JERC,JERC_061,20150922,23,2,4280,1,10,,,sap,2,0,0,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,Tag removed
JERC,JERC_061,20150922,23,2,4281,1.1,10,,,sap,6,0,0,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,
JERC,JERC_061,20150922,23,2,4282,1.5,10,,,sap,2,1.4,0,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,Tag removed; no transcription errors
JERC,JERC_061,20150922,23,2,4283,1.1,10,1,10,sms,6,0.8,0,1,0.6,5,cyl,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,
JERC,JERC_061,20150922,23,2,4284,1,10,,,sap,6,0.8,0,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,
JERC,JERC_061,20150922,23,4,4285,1.8,10,,,sap,2,1.3,0,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,Tag removed
JERC,JERC_061,20150922,23,4,4286,1,10,,,sap,2,0.8,0,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,Tag removed
JERC,JERC_061,20150922,23,4,4287,1.9,10,,,sap,2,1.1,0,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,
JERC,JERC_061,20150922,23,4,4288,1.2,10,,,sap,2,0.8,0,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,
JERC,JERC_061,20150922,23,4,4289,1,10,,,sap,2,0.8,0,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,
JERC,JERC_062,20150818,39,1,2,1,10,,,sap,2,0.2,0,0,0,,,,,mkerstein@field-ops.org,jkilmer@field-ops.org,Tag removed
JERC,JERC_062,20150818,39,1,2828,1.6,10,,,sap,6,1.3,0,0,0,,,,,mkerstein@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_062,20150818,39,1,2829,1,10,,,sap,2,1.2,0,0,0,,,,,mkerstein@field-ops.org,jkilmer@field-ops.org,Tag removed
JERC,JERC_062,20150818,39,1,2830,1.2,10,,,sap,2,1.5,0,0,0,,,,,mkerstein@field-ops.org,jkilmer@field-ops.org,Tag removed
JERC,JERC_062,20150818,39,1,2831,1.1,10,,,sap,2,1.2,0,0,0,,,,,mkerstein@field-ops.org,jkilmer@field-ops.org,Tag removed
JERC,JERC_062,20150818,39,1,2832,1.1,10,,,sap,2,0,0,0,0,,,,,mkerstein@field-ops.org,jkilmer@field-ops.org,Tag removed
JERC,JERC_062,20150818,39,1,2833,1,10,,,sap,2,1.5,0,0,0,,,,,mkerstein@field-ops.org,jkilmer@field-ops.org,Tag removed
JERC,JERC_062,20150818,39,1,2834,1.1,10,,,sap,2,1.3,0,0,0,,,,,mkerstein@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_062,20150818,39,1,2835,1.1,10,,,sap,2,1.3,0,0,0,,,,,mkerstein@field-ops.org,jkilmer@field-ops.org,Tag removed
JERC,JERC_062,20150818,39,3,2810,1,10,,,sap,2,1.1,0,0,0,,,,,mkerstein@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_062,20150818,39,3,2811,1,10,,1.2,sap,2,1.2,0,0,0,,,,,mkerstein@field-ops.org,jkilmer@field-ops.org,Tag removed
JERC,JERC_062,20150818,39,3,2812,1.6,10,,,sap,2,1.9,0,0,0,,,,,mkerstein@field-ops.org,jkilmer@field-ops.org,Tag removed
JERC,JERC_062,20150818,39,3,2813,1.1,10,,,sap,2,1.2,0,0,0,,,,,mkerstein@field-ops.org,jkilmer@field-ops.org,Tag removed
JERC,JERC_062,20150818,39,3,2814,1,10,,,sap,2,1.4,0,0,0,,,,,mkerstein@field-ops.org,jkilmer@field-ops.org,Tag removed
JERC,JERC_062,20150818,39,3,2815,1.2,10,,,sap,2,1.7,0,0,0,,,,,mkerstein@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_062,20150818,39,3,2816,1,10,,,sap,2,1.5,0,0,0,,,,,mkerstein@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_062,20150818,39,3,2817,1.1,10,,,sap,2,1.4,0,0,0,,,,,mkerstein@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_062,20150818,39,3,2818,1.2,10,,,sap,2,1.7,0,0,0,,,,,mkerstein@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_062,20150818,39,3,2819,1,10,,,sap,2,1.4,0,0,0,,,,,mkerstein@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_062,20150818,39,3,2820,1.8,10,,,sap,6,1.5,0,0,0,,,,,mkerstein@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_062,20150818,39,3,2825,1.2,1,,,sap,6,1.1,0,0,0,,,,,mkerstein@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_062,20150818,39,3,2826,1.3,10,,,sms,6,1.2,0,1,0.6,5,cyl,,,mkerstein@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_062,20150818,39,,2704,35,130,,,sbt,1,21.4,0.8,0,0,,,,,mkerstein@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_062,20150818,39,,2705,38.2,130,,,sbt,1,21.3,1.2,0,0,,,,,mkerstein@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_062,20150818,39,,2706,36.5,130,,,sbt,6,19.7,0.9,0,0,,,,,mkerstein@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_062,20150818,39,,2707,40,130,,,sbt,1,20,1,0,0,,,,,mkerstein@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_062,20150818,39,,2708,50.5,130,,,sbt,6,24.8,0.9,0,0,,,,,mkerstein@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_062,20150818,39,,2709,76.2,130,,,sbt,1,24.6,1.4,0,0,,,,,mkerstein@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_062,20150818,39,,2710,29.2,130,,,sbt,1,22.4,1,0,0,,,,,mkerstein@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_062,20150818,39,,2711,29.1,130,,,sbt,1,17,1.2,0,0,,,,,mkerstein@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_062,20150818,39,3,5001,1.1,10,,,sap,6,1.4,0,0,0,,,,,mkerstein@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_062,20150818,39,3,5003,1,10,,,sap,6,1.1,0,0,0,,,,,mkerstein@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_062,20150818,39,3,2821,1,10,,,sap,6,1.2,0,0,0,,,,,mkerstein@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_062,20150818,39,3,2822,1,10,,,sap,2,1.3,0,0,0,,,,,mkerstein@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_062,20150818,39,3,2823,1.6,10,,,sap,6,1.6,0,0,0,,,,,mkerstein@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_062,20150818,39,3,2824,1.2,10,,,sap,2,1.5,0,0,0,,,,,mkerstein@field-ops.org,jkilmer@field-ops.org,Tag removed
JERC,JERC_065,20150818,23,,3185,38.6,130,,,sbt,1,22.4,0,0,0,,,,,jshaffer@field-ops.org,dbyerley@field-ops.org,
JERC,JERC_065,20150818,23,,3186,41.3,130,,,sbt,1,22.5,0,0,0,,,,,jshaffer@field-ops.org,dbyerley@field-ops.org,
JERC,JERC_065,20150818,23,,3187,48.8,130,,,sbt,2,14,0,0,0,,,,,jshaffer@field-ops.org,dbyerley@field-ops.org,
JERC,JERC_065,20150818,23,,3188,57.1,130,,,sbt,1,19.7,0.3,0,0,,,,,jshaffer@field-ops.org,dbyerley@field-ops.org,
JERC,JERC_065,20150818,23,,3197,2.2,10,,,sap,1,1.7,0,0,0,,,,,jshaffer@field-ops.org,dbyerley@field-ops.org,
JERC,JERC_065,20150818,23,,3198,2.3,10,,,sap,1,1.9,0,0,0,,,,,jshaffer@field-ops.org,dbyerley@field-ops.org,
JERC,JERC_065,20150818,23,,3199,2.4,10,,,sap,1,1.8,0,0,0,,,,,jshaffer@field-ops.org,dbyerley@field-ops.org,
JERC,JERC_065,20150818,23,,3200,1.4,10,,,sms,1,1.6,0,1.2,1,4,cyl,,,jshaffer@field-ops.org,dbyerley@field-ops.org,
JERC,JERC_065,20150818,23,,3201,1.1,10,,,sap,1,1.2,0,0,0,,,,,jshaffer@field-ops.org,dbyerley@field-ops.org,
JERC,JERC_065,20150818,23,,3202,1.8,130,,,sap,1,2.2,0,0,0,,,,,jshaffer@field-ops.org,dbyerley@field-ops.org,
JERC,JERC_065,20150818,23,,3203,2.4,10,1,10,sms,1,1.6,0,1.3,1.2,4,cyl,,,jshaffer@field-ops.org,dbyerley@field-ops.org,
JERC,JERC_065,20150818,23,,3204,1.2,10,,,sap,1,1.1,0,0,0,,,,,jshaffer@field-ops.org,dbyerley@field-ops.org,
JERC,JERC_065,20150818,23,,3205,1.6,10,,,sap,1,1.8,0,0,0,,,,,jshaffer@field-ops.org,dbyerley@field-ops.org,
JERC,JERC_065,20150818,23,,3206,1.6,10,,,sap,1,1.3,0,0,0,,,,,jshaffer@field-ops.org,dbyerley@field-ops.org,
JERC,JERC_065,20150818,23,,3207,1.3,10,1.4,10,sms,1,1.5,0,2.1,1.8,4,ohs,,,jshaffer@field-ops.org,dbyerley@field-ops.org,
JERC,JERC_065,20150818,23,,3208,2.5,10,,,sap,1,2.1,0,0,0,,,,,jshaffer@field-ops.org,dbyerley@field-ops.org,
JERC,JERC_065,20150818,23,,3209,1.8,10,,,sap,1,1.4,0,0,0,,,,,jshaffer@field-ops.org,dbyerley@field-ops.org,
JERC,JERC_065,20150818,23,,3210,2,10,,,sap,1,1.4,0,0,0,,,,,jshaffer@field-ops.org,dbyerley@field-ops.org,
JERC,JERC_062,20150818,41,1,2837,1,10,,,sap,2,1.5,0,0,0,,,,,mkerstein@neoninc.org,jkilmer@field-ops.org,tag removed
JERC,JERC_062,20150818,41,1,2840,1.2,10,,,sap,2,1.4,0,0,0,,,,,mkerstein@neoninc.org,jkilmer@field-ops.org,
JERC,JERC_062,20150818,41,1,2841,1.2,10,,,sap,2,1.5,0,0,0,,,,,mkerstein@neoninc.org,jkilmer@field-ops.org,
JERC,JERC_062,20150818,41,4,2842,1,10,,,sap,6,0.9,0,0,0,,,,,mkerstein@neoninc.org,jkilmer@field-ops.org,
JERC,JERC_062,20150818,41,4,2843,2.5,10,,,sap,1,0.5,0,0,0,,,,,mkerstein@neoninc.org,jkilmer@field-ops.org,
JERC,JERC_062,20150818,41,4,2844,2.2,130,,,smt,1,2,0,0,0,,,,,mkerstein@neoninc.org,jkilmer@field-ops.org,
JERC,JERC_062,20150818,41,4,2845,2,10,,,sap,1,0.5,0,0,0,,,,,mkerstein@neoninc.org,jkilmer@field-ops.org,
JERC,JERC_062,20150818,41,4,2846,2.4,10,,,sap,1,0.5,0,0,0,,,,,mkerstein@neoninc.org,jkilmer@field-ops.org,
JERC,JERC_062,20150818,41,4,2847,2.5,10,,,sap,1,0.4,0,0,0,,,,,mkerstein@neoninc.org,jkilmer@field-ops.org,
JERC,JERC_062,20150818,41,4,2848,2.8,10,,,sap,4,0.9,0,0,0,,,,,mkerstein@neoninc.org,jkilmer@field-ops.org,
JERC,JERC_062,20150818,41,4,2849,1.3,130,,,smt,7,1.6,0,0,0,,,,,mkerstein@neoninc.org,jkilmer@field-ops.org,
JERC,JERC_062,20150818,41,4,2850,3.2,10,,,sap,1,0.5,0,0,0,,,,,mkerstein@neoninc.org,jkilmer@field-ops.org,
JERC,JERC_062,20150818,41,4,2851,3,5,,,sap,1,0.5,0,0,0,,,,,mkerstein@neoninc.org,jkilmer@field-ops.org,
JERC,JERC_062,20150818,41,4,2852,3.8,10,,,sap,1,1.4,0,0,0,,,,,mkerstein@neoninc.org,jkilmer@field-ops.org,
JERC,JERC_062,20150818,41,4,2853,4.2,10,,,sap,1,1.1,0,0,0,,,,,mkerstein@neoninc.org,jkilmer@field-ops.org,
JERC,JERC_062,20150818,41,4,2854,2.9,10,,,sap,1,0.6,0,0,0,,,,,mkerstein@neoninc.org,jkilmer@field-ops.org,
JERC,JERC_062,20150818,41,4,2855,2.8,10,,,sap,1,0.6,0,0,0,,,,,mkerstein@neoninc.org,jkilmer@field-ops.org,
JERC,JERC_062,20150818,41,4,2856,2.1,10,,,sap,1,0.4,0,0,0,,,,,mkerstein@neoninc.org,jkilmer@field-ops.org,
JERC,JERC_062,20150818,41,,2712,43,130,,,sbt,1,11.6,1.8,0,0,,,,,mkerstein@neoninc.org,jkilmer@field-ops.org,
JERC,JERC_062,20150818,41,,2713,31.4,130,,,sbt,1,11.6,1.7,0,0,,,,,mkerstein@neoninc.org,jkilmer@field-ops.org,
JERC,JERC_062,20150818,41,,2714,11.3,130,,,sbt,6,5,1,0,0,,,,,mkerstein@neoninc.org,jkilmer@field-ops.org,
JERC,JERC_062,20150818,41,4,5004,1.3,5,,,sap,1,0.3,0,0,0,,,,,mkerstein@neoninc.org,jkilmer@field-ops.org,PIPA2
JERC,JERC_062,20150818,41,4,5005,2.3,5,,,sap,1,0.3,0,0,0,,,,,mkerstein@neoninc.org,jkilmer@field-ops.org,PIPA2
JERC,JERC_062,20150818,41,4,5006,1.7,5,,,sap,1,0.3,0,0,0,,,,,mkerstein@neoninc.org,jkilmer@field-ops.org,pipa2
JERC,JERC_063,20150922,21,1,4027,1.4,10,,,sap,6,1.4,0,0,0,,,,,jshaffer@field-ops.org,psoucy@field-ops.org,
JERC,JERC_063,20150922,21,1,4028,1.3,10,,,sap,6,1.5,0,0,0,,,,,jshaffer@field-ops.org,psoucy@field-ops.org,
JERC,JERC_063,20150922,21,1,4029,1.5,10,,,sap,2,0.8,0,0,0,,,,,jshaffer@field-ops.org,psoucy@field-ops.org,tag removed
JERC,JERC_063,20150922,21,1,4030,1.6,10,,,sap,2,1.2,0,0,0,,,,,jshaffer@field-ops.org,psoucy@field-ops.org,tag removed
JERC,JERC_063,20150922,21,1,4031,1.4,10,,,sap,2,0.9,0,0,0,,,,,jshaffer@field-ops.org,psoucy@field-ops.org,tag removed
JERC,JERC_058,20150916,23,4,4845,1.2,10,,,sap,6,1,0,0,0,,,,,ecayia@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_058,20150916,23,4,4847,1.5,10,,,sap,2,1.3,0,0,0,,,,,ecayia@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_058,20150916,23,4,4848,1,10,,,sap,2,1.2,0,0.5,0.4,,,,,ecayia@field-ops.org,jkilmer@field-ops.org,error on field datasheet--wrong growth form selected; second stem does not qualify
JERC,JERC_058,20150916,23,4,4849,1.7,10,,,sms,2,1.6,0,0.6,0.5,,cyl,,,ecayia@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_058,20150916,23,4,4849,1.8,10,,,sms,2,0,0,0,0,,,,,ecayia@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_058,20150916,23,4,4850,1.4,10,,,sap,2,1,0,0,0,,,,,ecayia@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_058,20150916,23,4,4852,1,10,,,sap,6,1.2,0,0,0,,,,,ecayia@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_058,20150916,23,4,4853,1.8,10,,,sap,2,1.5,0,0.5,0.5,,,,,ecayia@field-ops.org,jkilmer@field-ops.org,error on field datasheet: incorrect growth form selected--second stem does not qualify
JERC,JERC_058,20150916,23,4,4854,1,10,,,sap,6,0.9,0,0,0,,,,,ecayia@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_058,20150916,23,4,4855,1.5,10,,,sms,2,1.4,0,0.7,0.6,,cyl,,,ecayia@field-ops.org,jkilmer@field-ops.org,no transcription errors
JERC,JERC_058,20150916,23,4,4855,1.2,10,,,sms,2,0,0,0,0,,,,,ecayia@field-ops.org,jkilmer@field-ops.org,second stem
JERC,JERC_058,20150916,23,4,4856,1.6,10,,,sap,2,0.8,0,0,0,,,,,ecayia@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_058,20150916,23,4,4857,2,10,,,sms,2,1.3,0,0.8,0.6,,cyl,,,ecayia@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_058,20150916,23,4,4858,1.4,10,,,sap,2,1.1,0,0,0,,,,,ecayia@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_058,20150916,23,4,4859,1.6,10,,,sap,2,1.5,0,0,0,,,,,ecayia@field-ops.org,jkilmer@field-ops.org,no transcription errors
JERC,JERC_058,20150916,23,4,4860,1.2,10,,,sap,2,0.8,0,0,0,,,,,ecayia@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_058,20150916,23,4,4861,1.1,10,,,sap,2,0.8,0,0,0,,,,,ecayia@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_058,20150916,23,,4734,54.9,130,,,sbt,1,23.2,0,0,0,,,,,ecayia@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_058,20150916,23,4,3398,1.4,10,,,sap,1,1.1,0,0,0,,,,,ecayia@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_058,20150916,23,2,5397,1.1,10,,,sap,1,1.2,0,0,0,,,,,ecayia@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_058,20150916,23,2,5396,1.1,10,,,sap,1,1.2,0,0,0,,,,,ecayia@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_058,20150916,23,2,5395,1.1,10,,,sap,1,0.8,0,0,0,,,,,ecayia@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_058,20150916,23,4,5394,1.3,10,,,sap,1,1.2,0,0,0,,,,,ecayia@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_058,20150916,23,4,5393,1.2,10,,,sap,1,1.3,0,0,0,,,,,ecayia@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_058,20150916,23,4,5392,1.1,10,,,sap,1,1.2,0,0,0,,,,,ecayia@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_060,20150902,23,,3312,40.6,130,,,sbt,1,19.6,1,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,no transcription errors
JERC,JERC_060,20150902,23,,3313,21.5,130,,,sbt,1,15.8,0.8,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,no transcription errors
JERC,JERC_060,20150902,23,,3314,40.3,130,,,sbt,1,20.6,0.5,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,
JERC,JERC_060,20150902,23,,3322,1.7,130,,,smt,1,1,1,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,
JERC,JERC_060,20150902,23,,3323,2.8,130,,,smt,1,1,0.9,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,
JERC,JERC_060,20150902,23,,3324,1.7,130,,,smt,1,1.3,1,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,
JERC,JERC_060,20150902,23,,3325,1.5,130,,,smt,1,1,0.5,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,
JERC,JERC_060,20150902,23,,3326,2.5,130,,,sis,1,2.1,1.3,3.8,2.5,,cyl,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,
JERC,JERC_060,20150902,23,,3326,1.8,130,,,sis,1,0,0,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,
JERC,JERC_060,20150902,23,,3326,1.4,130,,,sis,1,0,0,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,
JERC,JERC_060,20150902,23,,3326,1.4,130,,,sis,1,0,0,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,
JERC,JERC_060,20150902,23,,3326,1.2,130,,,sis,1,0,0,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,
JERC,JERC_060,20150902,23,,3326,1.2,130,,,sis,1,0,0,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,
JERC,JERC_060,20150902,23,,3327,1.5,130,,,smt,1,1.2,1.1,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,no transcription errors
JERC,JERC_060,20150902,23,,3328,1.4,10,,,sap,1,1.8,0,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,
JERC,JERC_060,20150902,23,,3329,1.7,10,,,sms,1,1.5,1.1,0,0,,cyl,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,
JERC,JERC_060,20150902,23,,3329,1.4,10,,,sms,1,0,0,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,
JERC,JERC_060,20150902,23,,3330,2.1,10,,,sms,1,1.6,0,1.9,1.7,,cyl,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,
JERC,JERC_060,20150902,23,,3330,1,10,,,sms,1,0,0,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,
JERC,JERC_060,20150902,23,,3331,1.5,130,,,sms,1,1.1,0,1.7,1.7,,cyl,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,
JERC,JERC_060,20150902,23,,3331,1.2,130,,,sms,1,1.1,0,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,
JERC,JERC_060,20150902,23,,3332,1.6,10,,,sap,1,1.8,0,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,
JERC,JERC_060,20150902,23,,3333,1.4,10,,,sap,1,1.9,0,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,
JERC,JERC_060,20150902,23,,3335,2,10,,,sms,1,2.1,0,1.7,1.5,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,no transcription errors
JERC,JERC_060,20150902,23,,3335,2,10,,,sms,1,0,0,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,
JERC,JERC_060,20150902,23,,3336,1.9,10,,,sms,1,1.8,1.8,1.5,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,
JERC,JERC_060,20150902,23,,3336,1.3,10,,,sms,1,0,0,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,
JERC,JERC_060,20150902,23,,3336,1.9,10,,,sms,1,0,0,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,
